setup_id,target_ticker,feature_conditions,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,accuracy_1d,sharpe_1d,accuracy_3d,sharpe_3d,avg_return_10d,sharpe_10d,hit_rate_21d,sharpe_21d,avg_underlying_entry_px_1d,avg_underlying_exit_px_1d,avg_option_pnl_dollars_1d,avg_underlying_entry_px_3d,avg_underlying_exit_px_3d,avg_option_pnl_dollars_3d,avg_underlying_entry_px_10d,avg_underlying_exit_px_10d,avg_option_pnl_dollars_10d,avg_underlying_entry_px_21d,avg_underlying_exit_px_21d,avg_option_pnl_dollars_21d,fitness,setup_duration_days,avg_trigger_frequency_per_day
S7171,XLE US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.3,-2.195427442643095,0.5,-4.3401293969646995,-0.02004159217236564,-29.827360467107525,0.0,0.0,61.451,61.47399999999999,-15.17664583554658,61.451,61.198,7.359648040995547,61.451,60.602999999999994,11.17326569175139,61.451,59.718999999999994,211.08235792927087,79.325602524666,13,0.7692307692307693
S7171,ARKK US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.6,-0.37244988925663514,0.6,-1.0565781371930842,0.0033138716953555526,2.0750687332830036,1.0,0.0,51.043,51.107,-13.73724451121334,51.043,50.913,6.251190871131011,51.043,50.590999999999994,5.857035862372144,51.043,52.883,191.49177588017827,79.325602524666,13,0.7692307692307693
S7171,VIX Index,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.6,4.6236356650327135,0.9,4.546224694073556,0.034105796115384356,5.716061840659681,0.7,0.0,12.873,12.873,-13.85790264599002,12.873,13.185999999999998,6.857894061803536,12.873,13.725,8.911483821339937,12.873,12.599,150.64097918500525,79.325602524666,13,0.7692307692307693
S7171,GLD US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.8,14.347049266505687,1.0,32.48938091002763,0.03544611255180612,54.148372302107894,1.0,0.0,140.676,140.99200000000002,-11.715084024014672,140.676,141.51900000000003,10.299450229724162,140.676,144.64,45.95727969603678,140.676,146.529,188.4672893655598,79.325602524666,13,0.7692307692307693
S7171,NBIS US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.8,8.097660629113964,0.7,11.172025748909594,0.012809103685428503,10.995055333806171,1.0,0.0,43.177,43.336,-11.30176877417507,43.177,43.596999999999994,10.05642448481145,43.177,43.592,39.67720361178356,43.177,44.152499999999996,166.84294864736572,79.325602524666,13,0.7692307692307693
S7171,LLY US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.6,7.028675124472391,0.7,6.4919943474247015,0.02520209140867167,18.74890784688626,1.0,0.0,130.54199999999997,131.30200000000002,-7.334058924777184,130.54199999999997,131.615,12.972665142126061,130.54199999999997,132.18300000000002,38.06274905420352,130.54199999999997,138.14299999999997,204.16098510419968,79.325602524666,13,0.7692307692307693
S7171,TSLA US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.7,8.157402251335167,0.7,9.51507932383231,0.11560097424307036,30.859790870419534,1.0,0.0,27.516730000000003,27.79266,-6.364162683638794,27.516730000000003,28.006530000000005,14.302105554391886,27.516730000000003,29.27241,43.48225419799546,27.516730000000003,33.5764,230.42750103061556,79.325602524666,13,0.7692307692307693
S7171,AAPL US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.6,9.525739060830775,0.9,29.465489981663094,0.06319131774522761,79.325602524666,1.0,0.0,71.08450000000002,71.2585,-6.485642820391332,71.08450000000002,71.99449999999999,16.82696116313269,71.08450000000002,74.17699999999999,58.087027024584906,71.08450000000002,77.8805,256.92836471530643,79.325602524666,13,0.7692307692307693
S7171,NVDA US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.5,4.12485274024172,0.5,4.843438215372808,0.019861398548108568,11.533112897740821,1.0,0.0,5.8927,5.92298,-5.970394854373106,5.8927,5.934679999999999,15.69399174939726,5.8927,5.91895,53.31761168710725,5.8927,6.149939999999999,237.92888323184582,79.325602524666,13,0.7692307692307693
S7108,QQQ US Equity,"[""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5"", ""zscore_corr20d_GLD US Equity:PX_LAST_USGG10YR Index:PX_LAST_60d > 80th percentile""]",10,long,correlation,2019-12-17,2019-12-30,0.7,6.451176819031032,0.8,11.543104126847998,0.021427422572686084,40.4641041685533,1.0,0.0,211.677,212.12900000000005,-6.278354962391765,211.677,212.863,56.11918226144805,211.677,214.62700000000004,126.51904833190743,211.677,220.03400000000002,591.5479054821128,79.325602524666,13,0.7692307692307693
